address_v4,address_v6,asn_v4,asn_v6,country_code,description,firmware_version,first_connected,geometry,id,is_anchor,is_public,last_connected,prefix_v4,prefix_v6,status,status_since,tags,total_uptime,type
174.138.25.152,,14061.0,,SG,,5080,1704266525.0,"{'type': 'Point', 'coordinates': [103.6795, 1.3094999999999999]}",1007254,False,True,1709190978.0,174.138.16.0/20,,"{'id': 2, 'name': 'Disconnected', 'since': '2024-02-29T07:16:18Z'}",1709190978.0,"[{'name': 'system: Auto GEOIP city', 'slug': 'system-auto-geoip-city'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: Software', 'slug': 'system-software'}]",4913694,Probe
82.69.42.129,fdc2:fa7b:c707:c064:da58:d7ff:fe03:615,13037.0,,GB,Zen,5080,1668592368.0,"{'type': 'Point', 'coordinates': [-1.0095, 50.9185]}",61272,False,True,1737898061.0,82.68.0.0/15,,"{'id': 1, 'name': 'Connected', 'since': '2025-01-16T20:16:30Z'}",1737058590.0,"[{'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: V5', 'slug': 'system-v5'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv6 ULA', 'slug': 'system-ipv6-ula'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}]",68859270,Probe
82.68.33.54,2a02:8010:633d:0:1:51ff:fe65:e045,13037.0,13037.0,GB,,5080,1597058938.0,"{'type': 'Point', 'coordinates': [-3.3505000000000003, 56.0275]}",55251,False,True,1737898055.0,82.68.0.0/15,2a02:8010::/29,"{'id': 1, 'name': 'Connected', 'since': '2025-01-25T09:52:42Z'}",1737798762.0,"[{'name': 'system: V4', 'slug': 'system-v4'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'VDSL2', 'slug': 'vdsl2'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'DNSSEC', 'slug': 'dnssec'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}]",140638885,Probe
217.155.137.102,2a02:8012:d5c1:0:1:14ff:fe9e:bdd8,13037.0,13037.0,GB,,5080,1575117355.0,"{'type': 'Point', 'coordinates': [-2.0005, 52.5175]}",54441,False,True,1726690132.0,217.155.0.0/16,2a02:8010::/29,"{'id': 2, 'name': 'Disconnected', 'since': '2024-09-18T20:08:52Z'}",1726690132.0,"[{'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: V4', 'slug': 'system-v4'}]",150756276,Probe
82.69.223.182,2a02:8010:6290::1,13037.0,13037.0,GB,Jonesey's probe,5080,1732840383.0,"{'type': 'Point', 'coordinates': [-4.4595, 52.8875]}",1009561,False,True,1732885010.0,82.68.0.0/15,2a02:8010::/29,"{'id': 4, 'name': 'Written Off', 'since': '2024-11-29T12:56:50.132842Z'}",1732885010.0,"[{'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'Fibre', 'slug': 'fibre'}, {'name': 'Home', 'slug': 'home'}, {'name': 'PPPoE', 'slug': 'pppoe'}, {'name': 'No NAT', 'slug': 'no-nat'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'dual-stack', 'slug': 'dual-stack'}, {'name': 'Homelab', 'slug': 'homelab'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Software', 'slug': 'system-software'}]",20879,Probe
82.69.131.13,,13037.0,,GB,,4740,1396295863.0,"{'type': 'Point', 'coordinates': [0.5215000000000001, 51.3805]}",15686,False,True,1486814639.0,82.68.0.0/14,,"{'id': 3, 'name': 'Abandoned', 'since': '2017-02-11T12:03:59Z'}",1486814639.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",84809978,Probe
82.71.35.176,2a02:8012:229d:0:da58:d7ff:fe03:1c4,13037.0,13037.0,GB,,5080,1668450586.0,"{'type': 'Point', 'coordinates': [-2.7805, 53.3485]}",60252,False,True,1737898057.0,82.71.0.0/16,2a02:8010::/29,"{'id': 1, 'name': 'Connected', 'since': '2025-01-22T19:44:41Z'}",1737575081.0,"[{'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'iwantbcp38compliancetesting', 'slug': 'iwantbcp38compliancetesting'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'PPPoE', 'slug': 'pppoe'}, {'name': 'Fibre', 'slug': 'fibre'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'FTTH', 'slug': 'ftth'}, {'name': 'system: V5', 'slug': 'system-v5'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'pi-hole', 'slug': 'pi-hole'}, {'name': 'UPS', 'slug': 'ups'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}]",63032248,Probe
88.97.20.27,fdac:ab64:16e1:ad4f:1:c7ff:feda:3a4e,13037.0,,GB,The Fortress Probe,5080,1540983428.0,"{'type': 'Point', 'coordinates': [-2.6885, 52.9595]}",50394,False,True,1737898036.0,88.97.0.0/18,,"{'id': 1, 'name': 'Connected', 'since': '2025-01-15T03:00:20Z'}",1736910020.0,"[{'name': 'Home', 'slug': 'home'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'Zen', 'slug': 'zen'}, {'name': 'system: V4', 'slug': 'system-v4'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'VDSL2', 'slug': 'vdsl2'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': ""system: IPv6 Doesn't Work"", 'slug': 'system-ipv6-doesnt-work'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv6 ULA', 'slug': 'system-ipv6-ula'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}]",196191696,Probe
217.155.147.17,2a02:8010:60cf:11:c24a:ff:fecc:73b0,13037.0,13037.0,GB,Setting up,5040,1464471619.0,"{'type': 'Point', 'coordinates': [-0.5705, 51.4295]}",20345,False,True,1647961216.0,217.155.0.0/16,2a02:8010::/29,"{'id': 3, 'name': 'Abandoned', 'since': '2022-03-22T15:00:16Z'}",1647961216.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}]",8946032,Probe
82.71.59.27,2a02:8010:640e:0:220:4aff:fec7:ae79,13037.0,13037.0,GB,"Home Office, Twickenham",4790,1313360295.0,"{'type': 'Point', 'coordinates': [-0.3405, 51.4405]}",856,False,True,1672151857.0,82.68.0.0/14,2a02:8010::/29,"{'id': 3, 'name': 'Abandoned', 'since': '2022-12-27T14:37:37Z'}",1672151857.0,"[{'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'system: V1', 'slug': 'system-v1'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: No controller connection', 'slug': 'system-no-controller-connection'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}]",318566035,Probe
82.71.120.65,2a02:8010:6284:2:fa1a:67ff:fe4d:73d9,13037.0,13037.0,GB,probe-router,5080,1371340140.0,"{'type': 'Point', 'coordinates': [-1.3805, 53.7895]}",11145,False,True,1737897952.0,82.71.0.0/16,2a02:8010::/29,"{'id': 1, 'name': 'Connected', 'since': '2025-01-24T02:43:47Z'}",1737686627.0,"[{'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'Native IPv6', 'slug': 'native-ipv6'}, {'name': 'dual-stack', 'slug': 'dual-stack'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'iwantbcp38compliancetesting', 'slug': 'iwantbcp38compliancetesting'}, {'name': 'FTTH', 'slug': 'ftth'}, {'name': 'Fibre', 'slug': 'fibre'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}]",330729445,Probe
82.68.52.245,,13037.0,,GB,BARTRON,5080,1494871622.0,"{'type': 'Point', 'coordinates': [-2.3385, 53.4905]}",32496,False,True,1737898023.0,82.68.0.0/15,,"{'id': 1, 'name': 'Connected', 'since': '2025-01-09T15:48:37Z'}",1736437717.0,"[{'name': 'Fibre', 'slug': 'fibre'}, {'name': 'Home', 'slug': 'home'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'VDSL2', 'slug': 'vdsl2'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}]",137865436,Probe
88.98.86.158,2a02:8010:60a9:0:6666:b3ff:feb0:ee10,13037.0,13037.0,GB,,0,1397501497.0,"{'type': 'Point', 'coordinates': [-0.8525, 51.1085]}",14713,False,True,1398288706.0,88.98.64.0/19,2a02:8010::/29,"{'id': 3, 'name': 'Abandoned', 'since': '2014-04-23T21:31:46Z'}",1398288706.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv6 ULA', 'slug': 'system-ipv6-ula'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: Bad firmware signature', 'slug': 'system-bad-firmware-signature'}]",803538,Probe
88.97.5.138,2a02:8010:645a:0:a2f3:c1ff:fec4:58f1,13037.0,13037.0,GB,Bassett,5080,1383401006.0,"{'type': 'Point', 'coordinates': [-1.4125, 50.9395]}",13414,False,True,1737897959.0,88.97.0.0/18,2a02:8010::/29,"{'id': 1, 'name': 'Connected', 'since': '2025-01-15T00:33:15Z'}",1736901195.0,"[{'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv6 Stable 90d', 'slug': 'system-ipv6-stable-90d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}]",351106085,Probe
82.69.250.131,,13037.0,,GB,,4790,1348943077.0,"{'type': 'Point', 'coordinates': [-2.2315, 53.4095]}",3425,False,True,1565796089.0,82.68.0.0/14,,"{'id': 3, 'name': 'Abandoned', 'since': '2019-08-14T15:21:29Z'}",1565796089.0,"[{'name': 'Home', 'slug': 'home'}, {'name': 'system: V2', 'slug': 'system-v2'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: Firewall problem suspected', 'slug': 'system-firewall-problem-suspected'}, {'name': 'broken', 'slug': 'broken'}]",212125707,Probe
88.97.108.130,,13037.0,,GB,Blairlogie 4,0,1479493366.0,"{'type': 'Point', 'coordinates': [-3.8915, 56.1475]}",15021,False,True,1480088170.0,88.96.0.0/15,,"{'id': 3, 'name': 'Abandoned', 'since': '2016-11-25T15:36:10Z'}",1480088170.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: No flash drive', 'slug': 'system-no-flash-drive'}]",1189608,Probe
82.71.2.15,,13037.0,,GB,,5020,1395928872.0,"{'type': 'Point', 'coordinates': [-4.4095, 51.7915]}",14569,False,True,1630204525.0,82.68.0.0/14,,"{'id': 3, 'name': 'Abandoned', 'since': '2021-08-29T02:35:25Z'}",1630204525.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",227214831,Probe
51.148.143.242,,13037.0,,GB,Wheatley,5080,1487711766.0,"{'type': 'Point', 'coordinates': [-1.3995, 50.9515]}",11868,False,True,1686302258.0,51.148.0.0/16,,"{'id': 2, 'name': 'Disconnected', 'since': '2023-06-09T09:17:38Z'}",1686302258.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}]",180991744,Probe
217.155.33.59,fd84:a5ef:1ce2:de4e:6666:b3ff:feb0:ad40,13037.0,,GB,Glendon Zen WAN,5080,1390903853.0,"{'type': 'Point', 'coordinates': [-2.5095, 52.8975]}",14271,False,True,1737898172.0,217.155.0.0/16,,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:57:30Z'}",1737381450.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'Zen', 'slug': 'zen'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv6 ULA', 'slug': 'system-ipv6-ula'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'Fibre', 'slug': 'fibre'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'Homelab', 'slug': 'homelab'}, {'name': 'No IPv6', 'slug': 'no-ipv6'}, {'name': 'GPON', 'slug': 'gpon'}, {'name': 'FTTH', 'slug': 'ftth'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}]",265164037,Probe
82.68.21.94,2a02:8010:69ac:0:c66e:1fff:fe5b:ec6e,13037.0,13037.0,GB,Jander #1,5080,1448305009.0,"{'type': 'Point', 'coordinates': [-2.3995, 53.6085]}",24972,False,True,1737897997.0,82.68.0.0/15,2a02:8010::/29,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:58:58Z'}",1737381538.0,"[{'name': 'Fibre', 'slug': 'fibre'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}]",265130529,Probe
88.97.99.185,2a02:8010:6775:1:1a13:47db:3206:63d9,13037.0,13037.0,GB,probe.denotes.me.uk,5080,1594063400.0,"{'type': 'Point', 'coordinates': [-0.11850000000000001, 51.5695]}",1000695,False,True,1737898076.0,88.97.96.0/20,2a02:8010::/29,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:53:48Z'}",1737381228.0,"[{'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: Software', 'slug': 'system-software'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'system: IPv6 Stable 30d', 'slug': 'system-ipv6-stable-30d'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv6 Stable 1d', 'slug': 'system-ipv6-stable-1d'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}]",119845088,Probe
88.97.108.130,,13037.0,,GB,Blairlogie Probe 3,4600,1569529347.0,"{'type': 'Point', 'coordinates': [-3.8905000000000003, 56.1495]}",17545,False,True,1575130706.0,88.96.0.0/15,,"{'id': 3, 'name': 'Abandoned', 'since': '2019-11-30T16:18:26Z'}",1575130706.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}]",2640318,Probe
217.155.33.59,2a02:8010:62f1:101:c225:e9ff:fea8:4d38,13037.0,13037.0,GB,Glendon SMARTY WAN,5020,1513634393.0,"{'type': 'Point', 'coordinates': [-2.5105, 52.8995]}",34945,False,True,1628440263.0,217.155.0.0/16,2a02:8010::/29,"{'id': 3, 'name': 'Abandoned', 'since': '2021-08-08T16:31:03Z'}",1628440263.0,"[{'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'Home', 'slug': 'home'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': '3G', 'slug': '3g'}, {'name': 'Double-NAT', 'slug': 'double-nat'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'SMARTY', 'slug': 'smarty'}, {'name': 'Mobile', 'slug': 'mobile'}, {'name': 'Internet2', 'slug': 'internet2'}, {'name': '4G', 'slug': '4g'}, {'name': 'Huawei', 'slug': 'huawei'}, {'name': 'Multihomed', 'slug': 'multihomed'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'LTE', 'slug': 'lte'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'OpenWrt', 'slug': 'openwrt-3'}]",61817062,Probe
82.71.0.180,,13037.0,,GB,Zen AS13037 Customer FTTP Cambridgeshire EAMAD,5080,1379418502.0,"{'type': 'Point', 'coordinates': [0.0095, 52.2215]}",12349,False,True,1737897956.0,82.71.0.0/16,,"{'id': 1, 'name': 'Connected', 'since': '2025-01-20T13:58:46Z'}",1737381526.0,"[{'name': 'FTTC', 'slug': 'fttc'}, {'name': 'system: V3', 'slug': 'system-v3'}, {'name': 'Zen', 'slug': 'zen'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}]",331617521,Probe
217.155.157.186,2a02:8012:e349:b00b:1:1aff:fecd:8dc4,13037.0,13037.0,GB,Nevexo's Probe,5080,1541163898.0,"{'type': 'Point', 'coordinates': [-2.7525, 54.3295]}",50114,False,True,1737898035.0,217.155.0.0/16,2a02:8010::/29,"{'id': 1, 'name': 'Connected', 'since': '2025-01-22T19:21:19Z'}",1737573679.0,"[{'name': 'PPPoE', 'slug': 'pppoe'}, {'name': 'FTTH', 'slug': 'ftth'}, {'name': 'IPv6', 'slug': 'ipv6'}, {'name': 'Fibre', 'slug': 'fibre'}, {'name': 'Home', 'slug': 'home'}, {'name': 'NAT', 'slug': 'nat'}, {'name': 'IPv4', 'slug': 'ipv4'}, {'name': 'Native IPv4', 'slug': 'native-ipv4'}, {'name': 'system: V4', 'slug': 'system-v4'}, {'name': 'system: IPv4 Stable 1d', 'slug': 'system-ipv4-stable-1d'}, {'name': 'system: IPv4 Works', 'slug': 'system-ipv4-works'}, {'name': 'system: IPv6 Capable', 'slug': 'system-ipv6-capable'}, {'name': 'system: Resolves A Correctly', 'slug': 'system-resolves-a-correctly'}, {'name': 'system: Resolves AAAA Correctly', 'slug': 'system-resolves-aaaa-correctly'}, {'name': 'system: IPv4 RFC1918', 'slug': 'system-ipv4-rfc1918'}, {'name': 'system: IPv4 Stable 90d', 'slug': 'system-ipv4-stable-90d'}, {'name': 'system: IPv4 Capable', 'slug': 'system-ipv4-capable'}, {'name': 'system: IPv4 Stable 30d', 'slug': 'system-ipv4-stable-30d'}, {'name': 'system: IPv6 Works', 'slug': 'system-ipv6-works'}]",148112410,Probe
